code;city;school_name;type;nature;specialization;num_vacant;num_potential;address;latitude;longitude;school_type
1674;Toulouse;Ecole Elementaire Publique Maurice Jacquier(0312324h);E;Enseignant classeélémentaire;Sans spécialité;0;7;7 rue du Poitou 31100 TOULOUSE, 31100 Toulouse;43.57524042077213;1.4184299293405807;Ecole
1675;Toulouse;Ecole Elementaire Publique Georges Bastide(0312334u);E;Enseignant classeélémentaire;Sans spécialité;0;11;8 rue du Recteur Dottin 31100 TOULOUSE, 31100 Toulouse;43.56014502289212;1.3982910578442522;Ecole
1676;Toulouse;Ecole Elementaire Publique Clement Falcucci(0312347h);E;Enseignant classeélémentaire;Sans spécialité;0;9;5 impasse Bachaga Boualam 31100 TOULOUSE, 31100 Toulouse;43.579352777790845;1.4089197033648213;Ecole
1677;Toulouse;Ecole Elementaire Publique Paul Bert(0312402t);E;Enseignant classeélémentaire;Sans spécialité;0;11;4 chemin de Liffard 31100 TOULOUSE, 31100 Toulouse;43.5596516159286;1.3782699446492854;Ecole
1678;Toulouse;Ecole Elementaire Publique Sylvain Dauriac(0312411c);E;Enseignant classeélémentaire;Sans spécialité;2;10;41 rue Paul Lambert BP 28 31100 TOULOUSE, 31100 Toulouse;43.57795840194438;1.41400020832733;Ecole
1679;Toulouse;Ecole Elementaire Publique Marie Et PierreCurie (0312427v);E;Enseignant classeélémentaire;Sans spécialité;0;17;3 rue Baptiste Marcet 31200 TOULOUSE, 31200 Toulouse;43.62110411611458;1.443229540153597;Ecole
1680;Toulouse;Ecole Elementaire Publique Papus (0312542v);E;Enseignant classeélémentaire;Sans spécialité;0;16;46 allée de Guyenne 31100 TOULOUSE, 31100 Toulouse;43.57544742821883;1.4128800453432464;Ecole
1681;Toulouse;Ecole Elementaire Publique Chateau De L'hers(0312598f);E;Enseignant classeélémentaire;Sans spécialité;0;4;8 rue Claudius Rougenet 31500 TOULOUSE, 31500 Toulouse;43.60054742377937;1.4848495033643578;Ecole
1682;Toulouse;Ecole Elementaire Publique La Maourine(0312673m);E;Enseignant classeélémentaire;Sans spécialité;0;6;13 avenue Maurice Bourges Maunoury 31200 TOULOUSE, 31200 Toulouse;43.62999989830424;1.4491916501071864;Ecole
1683;Toulouse;Ecole Elementaire Publique Les Tibaous(0312679u);E;Enseignant classeélémentaire;Sans spécialité;0;9;7 rue Albert Carovis 31100 TOULOUSE, 31100 Toulouse;43.550641703332715;1.385039979781423;Ecole
1684;Toulouse;Ecole Elementaire Publique Fleurance(0312680v);E;Enseignant classeélémentaire;Sans spécialité;0;10;4 rue Théroigne de Méricourt 31000 TOULOUSE, 31000 Toulouse;43.59890548285958;1.3699285672794668;Ecole
1685;Toulouse;Ecole Primaire Publique Olympe De Gouges(0312722r);E;Enseignant classeélémentaire;Sans spécialité;0;7;12 rue Virginia Woolf 31200 TOULOUSE, 31200 Toulouse;43.654516093000474;1.4396497623937492;Ecole
1686;Toulouse;Ecole Elementaire Publique Lucie Aubrac(0312750w);E;Enseignant classeélémentaire;Sans spécialité;2;5;38 avenue de Fronton 31200 TOULOUSE, 31200 Toulouse;43.62961840637077;1.4348199165828988;Ecole
1687;Toulouse;Ecole Primaire Publique Jean-Pierre Vernant(0312769s);E;Enseignant classeélémentaire;Sans spécialité;0;3;1 rue René Goscinny 31400 TOULOUSE, 31400 Toulouse;43.55028201674248;1.457769543098067;Ecole
1688;Toulouse;Ecole Primaire Publique Ponts Jumeaux(0312852g);E;Enseignant classeélémentaire;Sans spécialité;0;8;1 rue Henri Docquiert 31200 TOULOUSE, 31200 Toulouse;43.6147882497205;1.421890375737284;Ecole
1689;Toulouse;Ecole Primaire Publique Guilhermy (0312870b);E;Enseignant classeélémentaire;Sans spécialité;0;8;7 rue de las Brugues 31100 TOULOUSE, 31100 Toulouse;43.56728428376914;1.372159383262392;Ecole
1690;Toulouse;Ecole Primaire Niboul (0312871c);E;Enseignant classeélémentaire;Sans spécialité;0;7;9 rue Arria Ly 31200 TOULOUSE, 31200 Toulouse;43.6400257262731;1.4500320483205769;Ecole
1691;Toulouse;Ecole Elementaire Publique Jules GeraudSaliege (0312892a);E;Enseignant classeélémentaire;Sans spécialité;1;11;3 rue Lise MEITNER 31200 TOULOUSE, 31200 Toulouse;43.65322561521429;1.4345211762942287;Ecole
1692;Toulouse;Ecole Primaire Genevieve De Gaulle Anthonioz(0312921g);E;Enseignant classeélémentaire;Sans spécialité;0;8;7 rue Marie de Gournay 31300 TOULOUSE, 31300 Toulouse;43.600507097619634;1.4061176505136046;Ecole
1693;Toulouse;Ecole Elementaire Publique Jean Zay(0312922h);E;Enseignant classeélémentaire;Sans spécialité;0;11;23 rue Durand 31200 TOULOUSE, 31200 Toulouse;43.64381223620703;1.447282579035743;Ecole
1694;Toulouse;Ecole Elementaire Publique Borderouge(0312942e);E;Enseignant classeélémentaire;Sans spécialité;1;7;6 rue Antoine Pastre 31000 TOULOUSE, 31000 Toulouse;43.641378729924384;1.4546723209860122;Ecole
1695;Toulouse;Ecole Primaire Publique Germaine Tillion(0312943f);E;Enseignant classeélémentaire;Sans spécialité;0;4;2 rue Césaria EVORA 31000 TOULOUSE, 31000 Toulouse;43.584304661071585;1.3917188963576546;Ecole
1696;Toulouse;Ecole Primaire Georges Mailhos (0312975r);E;Enseignant classeélémentaire;Sans spécialité;1;7;Quartier malepère 31400 TOULOUSE, 31400 Toulouse;43.56287570701777;1.504629229891012;Ecole
1697;Toulouse;Ecole Primaire Josephine Baker (0312977t);E;Enseignant classeélémentaire;Sans spécialité;2;7;17 chemin Dortis 31200 TOULOUSE, 31200 Toulouse;43.6669884007469;1.4354197491489133;Ecole
1698;Toulouse;Ecole Primaire Canto Laouzetto (0313018m);E;Enseignant classeélémentaire;Sans spécialité;3;5;111 chemin de Canto Laouzeto 31100 TOULOUSE, 31100 Toulouse;43.55987045373459;1.3881909166897084;Ecole
168859;Toulouse;Ecole Primaire Fenelon (0313046t);E;Enseignant classeélémentaire;Sans spécialité;1;3;34 rue Fénélon 31200 TOULOUSE, 31200 Toulouse;43.64951810287924;1.4531602242534822;Ecole
168860;Toulouse;Ecole Primaire Publique Emilie Du Chatelet(0313131k);E;Enseignant classeélémentaire;Sans spécialité;1;1;1 avenue Maxwell 31100 TOULOUSE, 31100 Toulouse;43.59099986523695;1.3681014903089366;Ecole
188052;Toulouse;Ecole Primaire Publique Marie De Gournay(0313234x);E;Enseignant classeélémentaire;Sans spécialité;1;0;Rue Gertrude Bell 31400 TOULOUSE, 31400 Toulouse;;;Ecole
188059;Toulouse;Ecole Elementaire Publique Marie Marvingt(0313236z);E;Enseignant classeélémentaire;Sans spécialité;0;9;Esplanade Pierre Garrigues 31400 TOULOUSE, 31400 Toulouse;;;Ecole
1849;Toulouse;Ecole Primaire Publique Calas - Dupont(0310161g);E;Enseignant classepréélémentaire;Sans spécialité;0;5;101 grande rue Saint-Michel 31400 TOULOUSE, 31400 Toulouse;43.589142807932035;1.4455005646511274;Ecole
175110;Toulouse;Ecole Primaire Application Benezet (0310162h) E;E;Enseignant classepréélémentaire;Sans spécialité;0;1;37 rue Bénézet 31300 TOULOUSE, 31300 Toulouse;43.588239444342975;1.4287502112161503;Ecole
980;Toulouse;Ecole Maternelle Publique Jean Dieuzaide(0310185h);E;Enseignant classepréélémentaire;Sans spécialité;0;3;14 chemin de la Glacière 31200 TOULOUSE, 31200 Toulouse;43.64505527742913;1.4197497853995928;Ecole
982;Toulouse;Ecole Maternelle Publique Jules Ferry(0310187k);E;Enseignant classepréélémentaire;Sans spécialité;0;7;8 avenue Jules Ferry 31200 TOULOUSE, 31200 Toulouse;43.633143193755714;1.4323595916261356;Ecole
983;Toulouse;Ecole Maternelle Publique Jean Jaures(0310188l);E;Enseignant classepréélémentaire;Sans spécialité;0;5;5 bis rue d'Auriol 31400 TOULOUSE, 31400 Toulouse;43.58853505482809;1.4517805169539733;Ecole
984;Toulouse;Ecole Maternelle Publique Jean Mace(0310189m);E;Enseignant classepréélémentaire;Sans spécialité;0;3;9 chemin de Duroux 31500 TOULOUSE, 31500 Toulouse;43.59517965975304;1.4786899262451;Ecole
985;Toulouse;Ecole Maternelle Publique Jules Julien(0310190n);E;Enseignant classepréélémentaire;Sans spécialité;0;3;4 avenue des Ecoles Jules Julien 31400 TOULOUSE, 31400 Toulouse;43.574482987089354;1.4540100103545859;Ecole
986;Toulouse;Ecole Maternelle Publique Clement Falcucci(0310193s);E;Enseignant classepréélémentaire;Sans spécialité;0;5;9 impasse Bachaga Boualam 31100 TOULOUSE, 31100 Toulouse;43.57954759777744;1.4085194103991454;Ecole
987;Toulouse;Ecole Maternelle Publique Georges Hyon(0310194t);E;Enseignant classepréélémentaire;Sans spécialité;0;4;3 impasse Bachaga Boualam 31100 TOULOUSE, 31100 Toulouse;43.57928600977149;1.4093993841499235;Ecole
988;Toulouse;Ecole Maternelle Publique Chateau De L'hers(0310195u);E;Enseignant classepréélémentaire;Sans spécialité;0;2;8 rue Claudius Rougenet 31500 TOULOUSE, 31500 Toulouse;43.60083612236261;1.4843205372814965;Ecole
989;Toulouse;Ecole Maternelle Publique Courrege (0310196v) E;E;Enseignant classepréélémentaire;Sans spécialité;1;4;165 avenue de Saint Exupéry 31400 TOULOUSE, 31400 Toulouse;43.58284808368171;1.476320521306298;Ecole
990;Toulouse;Ecole Maternelle Publique Fabre (0310197w);E;Enseignant classepréélémentaire;Sans spécialité;1;2;4 rue Saint Jean 31000 TOULOUSE, 31000 Toulouse;43.59687780299015;1.4431797631176806;Ecole
991;Toulouse;Ecole Maternelle Publique Henri Guillaumet(0310198x);E;Enseignant classepréélémentaire;Sans spécialité;0;3;14 chemin de Bitet 31400 TOULOUSE, 31400 Toulouse;43.57722140112628;1.487429668396192;Ecole
992;Toulouse;Ecole Maternelle Publique Jean Chaubet(0310199y);E;Enseignant classepréélémentaire;Sans spécialité;0;3;4 place Victor Basch 31500 TOULOUSE, 31500 Toulouse;43.59998520085184;1.467670177700606;Ecole
993;Toulouse;Ecole Maternelle Publique Leo Lagrange(0310200z);E;Enseignant classepréélémentaire;Sans spécialité;0;5;35 allée Henri Sellier 31400 TOULOUSE, 31400 Toulouse;43.57712867927698;1.4372798539271774;Ecole
995;Toulouse;Ecole Maternelle Publique Rangueil (0310202b);E;Enseignant classepréélémentaire;Sans spécialité;0;2;14 rue Claude Forbin 31400 TOULOUSE, 31400 Toulouse;43.57484518684686;1.4645697441541188;Ecole
1208;Toulouse;Ecole Maternelle D Application Ricardie 1(0310203c);E;Enseignant classepréélémentaire;Sans spécialité;0;1;13 avenue Marcel Langer 31400 TOULOUSE, 31400 Toulouse;43.582717646966636;1.4496794002034374;Ecole
996;Toulouse;Ecole Maternelle Publique Sauzelong(0310204d);E;Enseignant classepréélémentaire;Sans spécialité;0;2;30 rue Jeanne Marvig 31400 TOULOUSE, 31400 Toulouse;43.57901406475601;1.4619304745975041;Ecole
997;Toulouse;Ecole Maternelle Publique Buffon (0310205e);E;Enseignant classepréélémentaire;Sans spécialité;1;9;26 bis rue de Gironis 31100 TOULOUSE, 31100 Toulouse;43.56384658916459;1.412949518943722;Ecole
998;Toulouse;Ecole Maternelle Publique Armand Duportal(0310206f);E;Enseignant classepréélémentaire;Sans spécialité;0;2;26 rue Réclusane 31300 TOULOUSE, 31300 Toulouse;43.59895412708802;1.4318658892176586;Ecole
999;Toulouse;Ecole Maternelle Publique Fontaine Casselardit(0310207g);E;Enseignant classepréélémentaire;Sans spécialité;0;5;6 place Jean Baptiste Baudin 31300 TOULOUSE, 31300 Toulouse;43.60422465617133;1.4092405078879917;Ecole
1000;Toulouse;Ecole Maternelle Publique Etienne Billieres(0310208h);E;Enseignant classepréélémentaire;Sans spécialité;0;9;257 rue Henri Desbals 31100 TOULOUSE, 31100 Toulouse;43.5893337006571;1.4190703945907333;Ecole
1001;Toulouse;Ecole Maternelle Publique Marcel Pagnol(0310209j);E;Enseignant classepréélémentaire;Sans spécialité;0;4;16 rue Réné Crabos 31300 TOULOUSE, 31300 Toulouse;43.59589803911745;1.401800319635185;Ecole
1002;Toulouse;Ecole Maternelle Publique Lamartine(0310210k);E;Enseignant classepréélémentaire;Sans spécialité;0;2;7 rue des Feuillants 31300 TOULOUSE, 31300 Toulouse;43.59594728506944;1.4340394714780502;Ecole
1003;Toulouse;Ecole Maternelle Publique Anatole France(0310211l);E;Enseignant classepréélémentaire;Sans spécialité;0;4;6 avenue de Lespinet 31400 TOULOUSE, 31400 Toulouse;43.58564295421495;1.4627605709822555;Ecole
1005;Toulouse;Ecole Maternelle Publique Jean Monnet(0310215r);E;Enseignant classepréélémentaire;Sans spécialité;1;10;11 chemin de l'Eglise de Lalande 31200 TOULOUSE, 31200 Toulouse;43.64666990053572;1.4316885654325708;Ecole
1006;Toulouse;Ecole Maternelle Publique Matabiau (0310216s) E;E;Enseignant classepréélémentaire;Sans spécialité;0;4;40 rue Matabiau 31000 TOULOUSE, 31000 Toulouse;43.611190036743594;1.4481197167257938;Ecole
1007;Toulouse;Ecole Maternelle Publique Merly (0310217t);E;Enseignant classepréélémentaire;Sans spécialité;0;2;5 rue Merly 31000 TOULOUSE, 31000 Toulouse;43.60928234715667;1.4424096467368466;Ecole
1008;Toulouse;Ecole Maternelle Publique Marie Et Pierre Curie(0310218u);E;Enseignant classepréélémentaire;Sans spécialité;1;4;59 chemin Linières 31200 TOULOUSE, 31200 Toulouse;43.620724276049636;1.443979404188148;Ecole
1009;Toulouse;Ecole Maternelle Publique Negreneys(0310219v);E;Enseignant classepréélémentaire;Sans spécialité;0;5;15 rue des Anges 31200 TOULOUSE, 31200 Toulouse;43.62145524135285;1.4386599818591366;Ecole
1010;Toulouse;Ecole Maternelle Publique Petit Gragnague(0310220w);E;Enseignant classepréélémentaire;Sans spécialité;0;2;9 rue des Sports 31200 TOULOUSE, 31200 Toulouse;43.61239148229109;1.4152603705622895;Ecole
1011;Toulouse;Ecole Maternelle Publique Alfred De Musset(0310221x);E;Enseignant classepréélémentaire;Sans spécialité;0;5;5 rue du Général Hoche 31200 TOULOUSE, 31200 Toulouse;43.622652973477386;1.4307793937154019;Ecole
1012;Toulouse;Ecole Maternelle Publique Bonnefoy (0310225b) E;E;Enseignant classepréélémentaire;Sans spécialité;0;3;8 rue du Faubourg Bonnefoy 31500 TOULOUSE, 31500 Toulouse;43.61646075964713;1.4542894862102378;Ecole
1013;Toulouse;Ecole Maternelle Publique Cuvier (0310226c);E;Enseignant classepréélémentaire;Sans spécialité;0;7;2 rue Serge Gainsbourg 31200 TOULOUSE, 31200 Toulouse;43.63716864460474;1.46291946514001;Ecole
1014;Toulouse;Ecole Maternelle Publique Ernest Renan(0310227d);E;Enseignant classepréélémentaire;Sans spécialité;0;8;3 chemin d'Audibert 31200 TOULOUSE, 31200 Toulouse;43.6364919643643;1.4433198168134527;Ecole
1015;Toulouse;Ecole Maternelle Publique Jolimont (0310228e);E;Enseignant classepréélémentaire;Sans spécialité;0;4;16 avenue Henri Guillaumet 31500 TOULOUSE, 31500 Toulouse;43.613468625699845;1.4685399540536495;Ecole
1016;Toulouse;Ecole Maternelle Publique La Juncasse(0310229f);E;Enseignant classepréélémentaire;Sans spécialité;1;3;131 rue Louis Plana 31500 TOULOUSE, 31500 Toulouse;43.61722002777432;1.471319776250805;Ecole
1017;Toulouse;Ecole Maternelle Publique Lakanal (0310230g);E;Enseignant classepréélémentaire;Sans spécialité;0;2;6 rue du Prieuré 31000 TOULOUSE, 31000 Toulouse;43.60168211008662;1.4413899818898142;Ecole
1018;Toulouse;Ecole Maternelle Publique Michelet (0310231h);E;Enseignant classepréélémentaire;Sans spécialité;0;2;4 boulevard Michelet 31000 TOULOUSE, 31000 Toulouse;43.60416107451439;1.45510012486434;Ecole
1019;Toulouse;Ecole Maternelle Publique Marengo-Periole(0310234l);E;Enseignant classepréélémentaire;Sans spécialité;0;4;9 rue du Maréchal Gallieni 31500 TOULOUSE, 31500 Toulouse;43.61698925623638;1.4608998115763314;Ecole
1020;Toulouse;Ecole Maternelle Publique Sarrat (0310235m);E;Enseignant classepréélémentaire;Sans spécialité;1;3;16 place Dupuy 31000 TOULOUSE, 31000 Toulouse;43.5993570595473;1.4550895428201838;Ecole
1021;Toulouse;Ecole Maternelle Publique Soupetard(0310236n);E;Enseignant classepréélémentaire;Sans spécialité;0;9;37 rue de la Solidarité (site Ariane) 31500 TOULOUSE, 31500 Toulouse;43.607348155382645;1.4774420997983246;Ecole
1022;Toulouse;Ecole Maternelle Publique Lardenne (0310237p) E;E;Enseignant classepréélémentaire;Sans spécialité;0;4;8 place Jacques Sauvegrain 31100 TOULOUSE, 31100 Toulouse;43.5892129157061;1.3782195158137964;Ecole
1023;Toulouse;Ecole Maternelle Publique Moliere (0310239s);E;Enseignant classepréélémentaire;Sans spécialité;0;2;32 rue Sainte Lucie 31300 TOULOUSE, 31300 Toulouse;43.59355662395611;1.431639451833336;Ecole
1024;Toulouse;Ecole Maternelle Publique Papus (0310240t);E;Enseignant classepréélémentaire;Sans spécialité;0;2;48 allée de Guyenne 31100 TOULOUSE, 31100 Toulouse;43.57537676272288;1.4137100979809056;Ecole
1025;Toulouse;Ecole Maternelle Publique Patte D'oie(0310241u);E;Enseignant classepréélémentaire;Sans spécialité;0;6;87 rue de Cugnaux 31300 TOULOUSE, 31300 Toulouse;43.594898675469985;1.426180553258851;Ecole
1026;Toulouse;Ecole Maternelle Publique Paul Bert (0310242v) E;E;Enseignant classepréélémentaire;Sans spécialité;0;5;4 chemin de Liffard 31100 TOULOUSE, 31100 Toulouse;43.5596516159286;1.3782699446492854;Ecole
1028;Toulouse;Ecole Maternelle Publique Claude Nougaro(0310245y);E;Enseignant classepréélémentaire;Sans spécialité;0;4;51 avenue des Minimes 31200 TOULOUSE, 31200 Toulouse;43.61931016790815;1.43606000148756;Ecole
188271;Toulouse;Ecole Primaire Falguiere (0310916c);E;Enseignant classepréélémentaire;Sans spécialité;0;4;2 rue d'Artagnan 31000 TOULOUSE, 31000 Toulouse;43.60744514784374;1.430000212518502;Ecole
1850;Toulouse;Ecole Primaire Sermet (0310950p);E;Enseignant classepréélémentaire;Sans spécialité;0;3;71 rue du Taur 31000 TOULOUSE, 31000 Toulouse;43.607123791921296;1.4418106119963854;Ecole
175104;Toulouse;Ecole Primaire Publique Grand Selve(0310975s);E;Enseignant classepréélémentaire;Sans spécialité;0;5;23 rue Froideterre 31200 TOULOUSE, 31200 Toulouse;43.648922356176655;1.4494345748045336;Ecole
1851;Toulouse;Ecole Primaire Publique Alexandre Fourtanier(0311008c);E;Enseignant classepréélémentaire;Sans spécialité;0;3;51 rue du Rempart Saint-Etienne 31000 TOULOUSE, 31000 Toulouse;43.6028327401688;1.4499804506558804;Ecole
1852;Toulouse;Ecole Primaire Armand Leygue (0311010e);E;Enseignant classepréélémentaire;Sans spécialité;1;3;11 chemin du coin de La Moure 31500 TOULOUSE, 31500 Toulouse;43.5968093684137;1.4649949024101128;Ecole
168861;Toulouse;Ecole Primaire Publique Les Oustalous(0311024v);E;Enseignant classepréélémentaire;Sans spécialité;0;3;65 route d'Espagne 31100 TOULOUSE, 31100 Toulouse;43.574761055890356;1.4242694616074525;Ecole
1029;Toulouse;Ecole Maternelle Publique Sylvain Dauriac(0311123c);E;Enseignant classepréélémentaire;Sans spécialité;0;3;43 rue Paul Lambert BP 28 31100 TOULOUSE, 31100 Toulouse;43.5780448817893;1.4133900230221328;Ecole
1030;Toulouse;Ecole Maternelle Publique Les Pinhous(0311124d);E;Enseignant classepréélémentaire;Sans spécialité;0;2;5 rue du Recteur Dottin 31100 TOULOUSE, 31100 Toulouse;43.560917067232126;1.3979799426900497;Ecole
1031;Toulouse;Ecole Maternelle Publique Lapujade (0311250r);E;Enseignant classepréélémentaire;Sans spécialité;0;7;30  route d'Albi 31200 TOULOUSE, 31200 Toulouse;43.628704915162835;1.460717963516438;Ecole
1032;Toulouse;Ecole Maternelle Publique Chateau D'ancely(0311259a);E;Enseignant classepréélémentaire;Sans spécialité;0;5;2 allée du Vivarais 31300 TOULOUSE, 31300 Toulouse;43.61815082535193;1.3986594437981594;Ecole
1033;Toulouse;Ecole Maternelle Publique Georges Bastide(0311301w);E;Enseignant classepréélémentaire;Sans spécialité;0;3;7 rue du Recteur Dottin 31100 TOULOUSE, 31100 Toulouse;43.56070162449583;1.3976505904727765;Ecole
1034;Toulouse;Ecole Maternelle Publique Louise Michel(0311304z);E;Enseignant classepréélémentaire;Sans spécialité;0;3;22 bis rue Jules Amilhau 31100 TOULOUSE, 31100 Toulouse;43.581836680089424;1.4150802365557689;Ecole
1035;Toulouse;Ecole Maternelle Publique Maurice Jacquier(0311395y);E;Enseignant classepréélémentaire;Sans spécialité;0;3;7 rue du Poitou 31100 TOULOUSE, 31100 Toulouse;43.575550863266585;1.4184894555953098;Ecole
1037;Toulouse;Ecole Maternelle Publique Camille Claudel(0311550s);E;Enseignant classepréélémentaire;Sans spécialité;0;4;2 place Tel Aviv 31100 TOULOUSE, 31100 Toulouse;43.56525573095224;1.398110105799096;Ecole
1039;Toulouse;Ecole Maternelle Publique Victor Hugo(0311613k);E;Enseignant classepréélémentaire;Sans spécialité;1;6;6 impasse François Foulquier 31100 TOULOUSE, 31100 Toulouse;43.56520246208308;1.4032303074298005;Ecole
1040;Toulouse;Ecole Maternelle Publique Daniel Faucher(0311616n);E;Enseignant classepréélémentaire;Sans spécialité;0;5;12 cheminement André Messager 31100 TOULOUSE, 31100 Toulouse;43.57278099587277;1.4048996569580408;Ecole
1041;Toulouse;Ecole Maternelle Publique Jean Galia(0311622v);E;Enseignant classepréélémentaire;Sans spécialité;0;2;5 cheminement Robert Cambert 31100 TOULOUSE, 31100 Toulouse;43.56847228262698;1.4034401113497217;Ecole
1042;Toulouse;Ecole Maternelle Publique Simone Veil(0311661m);E;Enseignant classepréélémentaire;Sans spécialité;0;3;5 cheminement Robert Cambert 31100 TOULOUSE, 31100 Toulouse;43.56840659270936;1.4031956422090626;Ecole
1043;Toulouse;Ecole Maternelle Publique Didier Daurat(0311662n);E;Enseignant classepréélémentaire;Sans spécialité;0;3;19 rue Jean Gilles 31100 TOULOUSE, 31100 Toulouse;43.57338221341522;1.402210592237039;Ecole
1044;Toulouse;Ecole Maternelle Publique Tabar (0311695z);E;Enseignant classepréélémentaire;Sans spécialité;0;3;6 rue de la Sarthe 31100 TOULOUSE, 31100 Toulouse;43.57064715067767;1.413799948115106;Ecole
1045;Toulouse;Ecole Maternelle Publique Pech-David(0311697b);E;Enseignant classepréélémentaire;Sans spécialité;0;3;163 bis chemin de la Salade Ponsan 31400 TOULOUSE, 31400 Toulouse;43.571148900997585;1.4490326059036538;Ecole
1046;Toulouse;Ecole Maternelle Publique Ronsard (0311742a);E;Enseignant classepréélémentaire;Sans spécialité;0;4;7 rue Vestrepain 31100 TOULOUSE, 31100 Toulouse;43.584130632918736;1.4069005249184605;Ecole
1047;Toulouse;Ecole Maternelle Publique La Gloire (0311743b) E;E;Enseignant classepréélémentaire;Sans spécialité;0;2;4 impasse de Soupetard 31500 TOULOUSE, 31500 Toulouse;43.60760797835913;1.4686505761670239;Ecole
1048;Toulouse;Ecole Maternelle Publique La Terrasse(0311744c);E;Enseignant classepréélémentaire;Sans spécialité;0;1;9 impasse Trutat 31500 TOULOUSE, 31500 Toulouse;43.58348926096182;1.4859398560736286;Ecole
188300;Toulouse;Ecole Primaire Publique Ada Lovelace(0311782u);E;Enseignant classepréélémentaire;Sans spécialité;2;0;3 rue du professeur Jacques ARLET 31300 TOULOUSE, 31300 Toulouse;43.597125991611016;1.4151594229766762;Ecole
1049;Toulouse;Ecole Maternelle Publique Polygone (0311783v) E;E;Enseignant classepréélémentaire;Sans spécialité;1;4;15 rue Vincent Scotto 31300 TOULOUSE, 31300 Toulouse;43.598178746528056;1.416504865592793;Ecole
1050;Toulouse;Ecole Maternelle Publique Francoise Dolto(0311910h);E;Enseignant classepréélémentaire;Sans spécialité;0;1;11 rue de Dakar 31500 TOULOUSE, 31500 Toulouse;43.58659575763903;1.479560010337146;Ecole
1051;Toulouse;Ecole Maternelle Publique Leonce Bourliaguet(0311960m);E;Enseignant classepréélémentaire;Sans spécialité;0;4;73 rue Aristide Maillol 31100 TOULOUSE, 31100 Toulouse;43.57734563843797;1.3958700997901572;Ecole
168852;Toulouse;Ecole Maternelle D Application MauriceBecanne (0312004k);E;Enseignant classepréélémentaire;Sans spécialité;0;1;3 impasse Boutinon 31300 TOULOUSE, 31300 Toulouse;43.581867721665674;1.4263744660792073;Ecole
1054;Toulouse;Ecole Maternelle Publique Les Vergers(0312032r);E;Enseignant classepréélémentaire;Sans spécialité;0;3;1 impasse des vergers 31100 TOULOUSE, 31100 Toulouse;43.58125667838563;1.3981203177955928;Ecole
1853;Toulouse;Ecole Primaire Publique Sept-Deniers(0312080t);E;Enseignant classepréélémentaire;Sans spécialité;0;4;110 route de Blagnac 31200 TOULOUSE, 31200 Toulouse;43.61665646112352;1.4088003602598822;Ecole
1854;Toulouse;Ecole Primaire Publique Amidonniers(0312088b);E;Enseignant classepréélémentaire;Sans spécialité;0;4;123 allée de Brienne 31000 TOULOUSE, 31000 Toulouse;43.60929369282505;1.421370231531258;Ecole
1055;Toulouse;Ecole Maternelle Publique Viollet-Le-Duc(0312100p);E;Enseignant classepréélémentaire;Sans spécialité;0;2;23 rue Viollet Le Duc 31100 TOULOUSE, 31100 Toulouse;43.58115466532162;1.392069608471454;Ecole
1056;Toulouse;Ecole Maternelle Publique Elsa Triolet(0312112c);E;Enseignant classepréélémentaire;Sans spécialité;0;4;4 rue Emile Pelletier 31100 TOULOUSE, 31100 Toulouse;43.5720608341286;1.3941995277645496;Ecole
1057;Toulouse;Ecole Maternelle Publique Ferdinand DeLesseps (0312124r);E;Enseignant classepréélémentaire;Sans spécialité;1;3;7 rue Ferdinand de Lesseps 31100 TOULOUSE, 31100 Toulouse;43.57872620544203;1.3842794763034243;Ecole
188322;Toulouse;Ecole Primaire Publique Littre (0312155z);E;Enseignant classepréélémentaire;Sans spécialité;1;4;2 place Paul Bertier 31300 TOULOUSE, 31300 Toulouse;43.60805136348245;1.3777798500180434;Ecole
1058;Toulouse;Ecole Maternelle Publique Michoun (0312229e);E;Enseignant classepréélémentaire;Sans spécialité;0;4;2 impasse Lippman 31500 TOULOUSE, 31500 Toulouse;43.626398044022515;1.467320036931459;Ecole
1059;Toulouse;Ecole Maternelle Publique Le Bearnais(0312232h);E;Enseignant classepréélémentaire;Sans spécialité;0;1;3 place Intérieure Roland Garros 31200 TOULOUSE, 31200 Toulouse;43.604637438655544;1.4442101172776904;Ecole
1060;Toulouse;Ecole Maternelle Publique Montaudran(0312295b);E;Enseignant classepréélémentaire;Sans spécialité;0;4;2 impasse Bossoutrot 31400 TOULOUSE, 31400 Toulouse;43.57435822760457;1.4839700388085786;Ecole
1061;Toulouse;Ecole Maternelle Publique Gaston Dupouy(0312318b);E;Enseignant classepréélémentaire;Sans spécialité;0;2;10 rue du Prof. G. Dupouy 31100 TOULOUSE, 31100 Toulouse;43.58127521548839;1.3806795532968883;Ecole
1062;Toulouse;Ecole Maternelle Publique Amouroux(0312573d);E;Enseignant classepréélémentaire;Sans spécialité;0;3;4 rue de Saint-Tropez 31500 TOULOUSE, 31500 Toulouse;43.629578108429385;1.4675497459504223;Ecole
1063;Toulouse;Ecole Maternelle Publique Le Pastel (0312595c) E;E;Enseignant classepréélémentaire;Sans spécialité;0;2;2 chemin d'Escallès 31400 TOULOUSE, 31400 Toulouse;43.54532713138142;1.45353049682074;Ecole
1064;Toulouse;Ecole Maternelle Publique Reille (0312624j);E;Enseignant classepréélémentaire;Sans spécialité;0;2;4 bis rue Reille 31500 TOULOUSE, 31500 Toulouse;43.609763289907505;1.459479852206654;Ecole
